#Data_base;CNPJ_da_Administradora;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_consorciados_ativos_contemplados_por_lance;Quantidade_de_consorciados_ativos_contemplados_por_sorteio;Quantidade_de_consorciados_ativos_não_contemplados;Quantidade_de_consorciados_excluídos_contemplados;Quantidade_de_consorciados_excluídos_não_contemplados;Quantidade_de_consorciados_ativos_contemplados_por_lance_no_trimestre;Quantidade_de_consorciados_ativos_contemplados_por_sorteio_no_trimestre;Quantidade_de_consorciados_excluídos_contemplados_no_trimestre;Quantidade_de_adesões_no_trimestre
202409;06044551;CONSORCIO GAZIN                                             ;1;AM;0;2;62;113;169;0;0;11;8
202409;06044551;CONSORCIO GAZIN                                             ;3;AM;31;12;81;95;52;3;1;5;20
202409;06044551;CONSORCIO GAZIN                                             ;4;AM;59;17;149;217;114;1;4;18;33
202409;06044551;CONSORCIO GAZIN                                             ;5;AM;38;8;44;97;34;2;2;12;11
202409;06044551;CONSORCIO GAZIN                                             ;6;AM;8;3;3;13;6;1;0;3;0
202409;06044551;CONSORCIO GAZIN                                             ;1;AP;0;1;0;3;3;0;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;3;AP;2;0;1;10;5;0;0;1;0
202409;06044551;CONSORCIO GAZIN                                             ;4;AP;6;0;4;11;8;0;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;5;AP;1;1;2;5;1;0;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;1;BA;2;1;23;30;51;0;0;5;6
202409;06044551;CONSORCIO GAZIN                                             ;3;BA;143;4;129;66;89;25;0;7;46
202409;06044551;CONSORCIO GAZIN                                             ;4;BA;198;7;201;147;157;26;1;20;64
202409;06044551;CONSORCIO GAZIN                                             ;5;BA;63;0;21;6;4;28;0;0;40
202409;06044551;CONSORCIO GAZIN                                             ;6;BA;7;0;2;7;0;1;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;1;CE;0;0;6;4;10;0;0;0;1
202409;06044551;CONSORCIO GAZIN                                             ;3;CE;15;2;6;7;4;1;0;0;1
202409;06044551;CONSORCIO GAZIN                                             ;4;CE;4;0;4;32;10;0;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;5;CE;1;0;0;2;3;0;0;1;0
202409;06044551;CONSORCIO GAZIN                                             ;6;CE;1;0;0;1;0;0;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;1;DF;1;0;2;2;2;1;0;0;1
202409;06044551;CONSORCIO GAZIN                                             ;3;DF;14;1;4;4;0;0;0;0;1
202409;06044551;CONSORCIO GAZIN                                             ;4;DF;3;0;1;0;1;0;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;5;DF;0;1;2;0;1;0;1;0;0
202409;06044551;CONSORCIO GAZIN                                             ;6;DF;1;0;1;0;0;1;0;0;1
202409;06044551;CONSORCIO GAZIN                                             ;1;ES;0;0;7;62;62;0;0;3;1
202409;06044551;CONSORCIO GAZIN                                             ;3;ES;4;0;1;4;5;0;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;4;ES;3;0;5;4;4;0;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;5;ES;2;0;2;1;0;2;0;0;4
202409;06044551;CONSORCIO GAZIN                                             ;1;GO;4;4;47;42;94;0;3;3;11
202409;06044551;CONSORCIO GAZIN                                             ;3;GO;319;40;215;277;127;15;5;24;33
202409;06044551;CONSORCIO GAZIN                                             ;4;GO;158;24;133;209;99;19;2;15;36
202409;06044551;CONSORCIO GAZIN                                             ;5;GO;41;5;55;46;35;3;1;4;9
202409;06044551;CONSORCIO GAZIN                                             ;6;GO;14;4;6;18;4;2;1;2;2
202409;06044551;CONSORCIO GAZIN                                             ;1;MA;5;1;186;97;110;0;0;37;73
202409;06044551;CONSORCIO GAZIN                                             ;3;MA;59;6;99;42;29;14;0;8;43
202409;06044551;CONSORCIO GAZIN                                             ;4;MA;48;2;77;41;60;14;1;10;23
202409;06044551;CONSORCIO GAZIN                                             ;5;MA;17;0;14;1;7;9;0;0;14
202409;06044551;CONSORCIO GAZIN                                             ;6;MA;4;0;3;3;2;0;0;1;1
202409;06044551;CONSORCIO GAZIN                                             ;1;MG;22;8;610;268;303;3;1;86;190
202409;06044551;CONSORCIO GAZIN                                             ;3;MG;148;11;146;136;109;15;0;10;36
202409;06044551;CONSORCIO GAZIN                                             ;4;MG;220;7;97;138;138;11;1;9;31
202409;06044551;CONSORCIO GAZIN                                             ;5;MG;12;0;6;8;4;4;0;0;4
202409;06044551;CONSORCIO GAZIN                                             ;6;MG;43;1;5;24;10;5;0;3;8
202409;06044551;CONSORCIO GAZIN                                             ;1;MS;36;35;329;289;473;0;1;37;65
202409;06044551;CONSORCIO GAZIN                                             ;3;MS;1172;245;1373;1645;712;70;29;119;213
202409;06044551;CONSORCIO GAZIN                                             ;4;MS;502;201;1217;1489;854;41;17;107;140
202409;06044551;CONSORCIO GAZIN                                             ;5;MS;333;154;599;653;310;54;45;65;145
202409;06044551;CONSORCIO GAZIN                                             ;6;MS;131;21;60;161;40;10;4;19;12
202409;06044551;CONSORCIO GAZIN                                             ;1;MT;117;79;1134;734;1174;9;3;117;169
202409;06044551;CONSORCIO GAZIN                                             ;3;MT;5125;792;5040;5631;2314;359;87;372;918
202409;06044551;CONSORCIO GAZIN                                             ;4;MT;2492;509;3296;3888;2178;177;55;238;450
202409;06044551;CONSORCIO GAZIN                                             ;5;MT;428;160;755;612;341;52;38;68;137
202409;06044551;CONSORCIO GAZIN                                             ;6;MT;281;52;196;319;85;21;9;39;24
202409;06044551;CONSORCIO GAZIN                                             ;1;PA;15;19;314;360;515;4;3;59;127
202409;06044551;CONSORCIO GAZIN                                             ;3;PA;428;52;671;737;360;44;7;61;177
202409;06044551;CONSORCIO GAZIN                                             ;4;PA;495;76;889;1049;686;51;13;79;256
202409;06044551;CONSORCIO GAZIN                                             ;5;PA;510;55;408;491;225;71;16;72;163
202409;06044551;CONSORCIO GAZIN                                             ;6;PA;115;4;47;119;27;7;1;16;15
202409;06044551;CONSORCIO GAZIN                                             ;1;PB;0;0;3;6;2;0;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;3;PB;3;0;2;4;0;1;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;4;PB;2;0;0;1;1;0;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;6;PB;1;1;1;0;0;0;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;1;PE;0;0;17;6;5;0;0;2;6
202409;06044551;CONSORCIO GAZIN                                             ;3;PE;79;5;57;17;22;16;2;5;43
202409;06044551;CONSORCIO GAZIN                                             ;4;PE;159;1;50;26;20;34;0;1;57
202409;06044551;CONSORCIO GAZIN                                             ;5;PE;20;0;2;8;0;2;0;1;3
202409;06044551;CONSORCIO GAZIN                                             ;6;PE;26;2;12;10;5;9;0;1;5
202409;06044551;CONSORCIO GAZIN                                             ;1;PI;0;0;6;4;2;0;0;3;2
202409;06044551;CONSORCIO GAZIN                                             ;3;PI;21;0;8;6;1;4;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;4;PI;9;1;2;2;0;0;0;1;0
202409;06044551;CONSORCIO GAZIN                                             ;5;PI;0;0;1;0;0;0;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;6;PI;0;0;0;3;0;0;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;1;PR;74;33;270;162;201;3;2;19;70
202409;06044551;CONSORCIO GAZIN                                             ;3;PR;1234;115;707;611;244;64;9;25;137
202409;06044551;CONSORCIO GAZIN                                             ;4;PR;998;92;506;492;245;99;12;23;146
202409;06044551;CONSORCIO GAZIN                                             ;5;PR;162;9;58;43;23;23;2;5;30
202409;06044551;CONSORCIO GAZIN                                             ;6;PR;69;12;26;51;21;3;3;6;5
202409;06044551;CONSORCIO GAZIN                                             ;1;RJ;0;0;13;12;6;0;0;1;2
202409;06044551;CONSORCIO GAZIN                                             ;3;RJ;6;1;7;6;4;0;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;4;RJ;6;0;3;4;1;0;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;5;RJ;3;1;3;0;0;1;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;1;RN;0;0;2;0;1;0;0;0;2
202409;06044551;CONSORCIO GAZIN                                             ;3;RN;0;0;2;1;2;0;0;0;1
202409;06044551;CONSORCIO GAZIN                                             ;4;RN;0;0;2;1;0;0;0;0;0
202409;06044551;CONSORCIO GAZIN                                             ;5;RN;3;0;1;1;0;0;0;1;1
202409;06044551;CONSORCIO GAZIN                                             ;1;RO;99;59;610;724;932;9;6;96;78
202409;06044551;CONSORCIO GAZIN                                             ;3;RO;4390;495;3151;3710;1509;276;45;243;534
202409;06044551;CONSORCIO GAZIN                                             ;4;RO;2821;379;2503;3752;2012;175;37;235;412
202409;06044551;CONSORCIO GAZIN                                             ;5;RO;540;141;675;542;304;58;32;69;168
